Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,934
Conversion Gain:,1024
Coarse Gain:,2
Fine Gain:,1.0
Upper Discriminator:,1048
Lower Discriminator:,14
Calibration Coefficients:Elapsed Real Time:,423.76
Elapsed Live Time:,423.68
Start Time:,November 21, 2024, 04:42:03
End Time:,November 21, 2024, 04:49:07
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
0,,0
1,,0
2,,0
3,,0
4,,0
5,,0
6,,0
7,,0
8,,0
9,,0
10,,0
11,,0
12,,0
13,,0
14,,0
15,,0
16,,0
17,,0
18,,2
19,,4
20,,2
21,,5
22,,4
23,,1
24,,4
25,,2
26,,1
27,,3
28,,1
29,,1
30,,2
31,,3
32,,0
33,,1
34,,3
35,,2
36,,2
37,,1
38,,3
39,,5
40,,4
41,,3
42,,1
43,,2
44,,2
45,,1
46,,3
47,,5
48,,2
49,,3
50,,1
51,,1
52,,0
53,,1
54,,3
55,,4
56,,0
57,,5
58,,1
59,,3
60,,1
61,,3
62,,4
63,,5
64,,5
65,,4
66,,5
67,,2
68,,5
69,,3
70,,3
71,,5
72,,1
73,,4
74,,4
75,,3
76,,7
77,,5
78,,3
79,,5
80,,4
81,,4
82,,4
83,,5
84,,3
85,,1
86,,3
87,,5
88,,3
89,,5
90,,5
91,,7
92,,2
93,,3
94,,4
95,,4
96,,4
97,,1
98,,5
99,,3
100,,11
101,,6
102,,14
103,,8
104,,4
105,,11
106,,10
107,,11
108,,9
109,,8
110,,8
111,,6
112,,7
113,,9
114,,13
115,,9
116,,8
117,,4
118,,12
119,,8
120,,10
121,,6
122,,4
123,,11
124,,6
125,,14
126,,12
127,,8
128,,11
129,,9
130,,5
131,,13
132,,6
133,,6
134,,2
135,,13
136,,12
137,,12
138,,6
139,,6
140,,7
141,,13
142,,9
143,,13
144,,6
145,,7
146,,10
147,,11
148,,10
149,,9
150,,9
151,,10
152,,11
153,,15
154,,9
155,,11
156,,5
157,,13
158,,10
159,,12
160,,10
161,,15
162,,8
163,,11
164,,9
165,,7
166,,9
167,,11
168,,7
169,,18
170,,11
171,,13
172,,11
173,,12
174,,9
175,,15
176,,13
177,,11
178,,13
179,,9
180,,11
181,,10
182,,9
183,,17
184,,6
185,,11
186,,15
187,,7
188,,12
189,,10
190,,20
191,,12
192,,18
193,,5
194,,19
195,,8
196,,11
197,,15
198,,16
199,,19
200,,8
201,,16
202,,15
203,,18
204,,12
205,,13
206,,6
207,,13
208,,16
209,,15
210,,20
211,,28
212,,16
213,,12
214,,15
215,,23
216,,17
217,,16
218,,18
219,,12
220,,18
221,,6
222,,11
223,,17
224,,16
225,,13
226,,16
227,,22
228,,11
229,,20
230,,16
231,,14
232,,15
233,,20
234,,15
235,,15
236,,18
237,,15
238,,8
239,,14
240,,17
241,,15
242,,14
243,,11
244,,14
245,,22
246,,19
247,,12
248,,19
249,,13
250,,21
251,,7
252,,11
253,,19
254,,9
255,,17
256,,14
257,,17
258,,14
259,,11
260,,17
261,,22
262,,14
263,,18
264,,13
265,,18
266,,12
267,,15
268,,11
269,,20
270,,21
271,,14
272,,15
273,,23
274,,20
275,,25
276,,19
277,,17
278,,22
279,,22
280,,17
281,,28
282,,35
283,,33
284,,33
285,,40
286,,40
287,,45
288,,52
289,,49
290,,62
291,,56
292,,60
293,,58
294,,68
295,,63
296,,78
297,,72
298,,86
299,,77
300,,77
301,,75
302,,72
303,,78
304,,70
305,,57
306,,70
307,,75
308,,78
309,,68
310,,64
311,,73
312,,63
313,,72
314,,58
315,,51
316,,67
317,,65
318,,43
319,,46
320,,37
321,,38
322,,34
323,,41
324,,25
325,,24
326,,39
327,,33
328,,25
329,,35
330,,22
331,,30
332,,21
333,,17
334,,18
335,,12
336,,15
337,,8
338,,12
339,,9
340,,16
341,,14
342,,7
343,,10
344,,6
345,,13
346,,14
347,,5
348,,12
349,,10
350,,9
351,,6
352,,12
353,,6
354,,6
355,,8
356,,7
357,,10
358,,10
359,,6
360,,10
361,,9
362,,7
363,,9
364,,6
365,,4
366,,4
367,,5
368,,7
369,,10
370,,6
371,,8
372,,11
373,,0
374,,6
375,,5
