Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,934
Conversion Gain:,1024
Coarse Gain:,2
Fine Gain:,1.0
Upper Discriminator:,1048
Lower Discriminator:,14
Calibration Coefficients:Elapsed Real Time:,1032.63
Elapsed Live Time:,1032.23
Start Time:,November 21, 2024, 02:53:34
End Time:,November 21, 2024, 03:10:47
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
0,,0
1,,0
2,,0
3,,0
4,,0
5,,0
6,,0
7,,0
8,,0
9,,0
10,,0
11,,0
12,,0
13,,0
14,,0
15,,0
16,,0
17,,11
18,,20
19,,13
20,,15
21,,19
22,,10
23,,29
24,,16
25,,22
26,,9
27,,26
28,,17
29,,20
30,,20
31,,16
32,,21
33,,21
34,,21
35,,15
36,,17
37,,15
38,,25
39,,13
40,,18
41,,13
42,,13
43,,14
44,,18
45,,13
46,,19
47,,11
48,,20
49,,17
50,,22
51,,21
52,,24
53,,14
54,,16
55,,16
56,,20
57,,22
58,,19
59,,15
60,,19
61,,21
62,,13
63,,15
64,,25
65,,11
66,,13
67,,18
68,,15
69,,17
70,,10
71,,29
72,,17
73,,18
74,,25
75,,21
76,,24
77,,35
78,,18
79,,19
80,,24
81,,23
82,,18
83,,24
84,,26
85,,14
86,,22
87,,26
88,,26
89,,32
90,,30
91,,35
92,,28
93,,24
94,,29
95,,35
96,,40
97,,27
98,,43
99,,32
100,,21
101,,43
102,,31
103,,41
104,,44
105,,37
106,,28
107,,40
108,,29
109,,19
110,,24
111,,32
112,,35
113,,29
114,,39
115,,37
116,,48
117,,37
118,,28
119,,34
120,,30
121,,35
122,,41
123,,31
124,,38
125,,30
126,,31
127,,29
128,,22
129,,36
130,,41
131,,31
132,,42
133,,32
134,,29
135,,31
136,,44
137,,33
138,,33
139,,55
140,,31
141,,35
142,,40
143,,37
144,,52
145,,37
146,,38
147,,32
148,,42
149,,42
150,,41
151,,56
152,,49
153,,47
154,,50
155,,55
156,,49
157,,48
158,,47
159,,48
160,,49
161,,50
162,,44
163,,52
164,,47
165,,42
166,,39
167,,44
168,,46
169,,46
170,,47
171,,47
172,,33
173,,32
174,,39
175,,46
176,,44
177,,28
178,,44
179,,42
180,,44
181,,49
182,,34
183,,46
184,,39
185,,47
186,,50
187,,33
188,,33
189,,35
190,,45
191,,48
192,,48
193,,35
194,,46
195,,38
196,,41
197,,31
198,,49
199,,47
200,,41
201,,48
202,,52
203,,45
204,,55
205,,53
206,,36
207,,41
208,,43
209,,38
210,,57
211,,28
212,,53
213,,43
214,,37
215,,41
216,,44
217,,47
218,,40
219,,41
220,,39
221,,36
222,,47
223,,47
224,,32
225,,49
226,,44
227,,59
228,,52
229,,44
230,,46
231,,46
232,,44
233,,38
234,,37
235,,39
236,,35
237,,33
238,,34
239,,36
240,,35
241,,42
242,,38
243,,50
244,,27
245,,43
246,,48
247,,46
248,,40
249,,33
250,,42
251,,35
252,,46
253,,45
254,,35
255,,35
256,,38
257,,34
258,,36
259,,39
260,,45
261,,31
262,,49
263,,39
264,,37
265,,41
266,,42
267,,39
268,,35
269,,39
270,,33
271,,41
272,,39
273,,43
274,,35
275,,36
276,,34
277,,27
278,,26
279,,34
280,,33
281,,28
282,,35
283,,34
284,,38
285,,45
286,,43
287,,42
288,,35
289,,37
290,,33
291,,28
292,,38
293,,30
294,,31
295,,34
296,,34
297,,25
298,,24
299,,34
300,,32
301,,25
302,,24
303,,38
304,,27
305,,36
306,,37
307,,31
308,,39
309,,28
310,,30
311,,32
312,,39
313,,31
314,,33
315,,29
316,,32
317,,44
318,,23
319,,37
320,,35
321,,26
322,,44
323,,36
324,,30
325,,32
326,,35
327,,29
328,,31
329,,35
330,,38
331,,23
332,,38
333,,33
334,,43
335,,39
336,,34
337,,38
338,,35
339,,39
340,,32
341,,35
342,,33
343,,42
344,,32
345,,36
346,,31
347,,46
348,,30
349,,40
350,,40
351,,30
352,,32
353,,31
354,,34
355,,34
356,,24
357,,26
358,,38
359,,28
360,,37
361,,35
362,,31
363,,35
364,,29
365,,45
366,,31
367,,37
368,,28
369,,33
370,,31
371,,34
372,,38
373,,36
374,,29
375,,31
