Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,934
Conversion Gain:,1024
Coarse Gain:,2
Fine Gain:,1.0
Upper Discriminator:,1048
Lower Discriminator:,14
Calibration Coefficients:Elapsed Real Time:,1072.59
Elapsed Live Time:,1072.38
Start Time:,November 21, 2024, 02:08:18
End Time:,November 21, 2024, 02:26:04
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
0,,0
1,,0
2,,0
3,,0
4,,0
5,,0
6,,0
7,,0
8,,0
9,,0
10,,0
11,,0
12,,0
13,,0
14,,0
15,,0
16,,0
17,,6
18,,6
19,,11
20,,3
21,,5
22,,9
23,,14
24,,3
25,,7
26,,9
27,,7
28,,5
29,,8
30,,4
31,,8
32,,6
33,,10
34,,5
35,,4
36,,7
37,,7
38,,8
39,,4
40,,5
41,,6
42,,8
43,,11
44,,6
45,,5
46,,11
47,,9
48,,7
49,,3
50,,9
51,,9
52,,5
53,,9
54,,4
55,,4
56,,5
57,,9
58,,13
59,,14
60,,7
61,,5
62,,11
63,,9
64,,8
65,,6
66,,7
67,,13
68,,13
69,,15
70,,9
71,,11
72,,13
73,,7
74,,6
75,,5
76,,9
77,,7
78,,9
79,,11
80,,9
81,,10
82,,11
83,,21
84,,8
85,,18
86,,10
87,,15
88,,14
89,,11
90,,12
91,,16
92,,21
93,,24
94,,17
95,,20
96,,24
97,,19
98,,14
99,,16
100,,17
101,,15
102,,18
103,,19
104,,20
105,,21
106,,20
107,,19
108,,24
109,,11
110,,20
111,,22
112,,11
113,,20
114,,20
115,,17
116,,25
117,,8
118,,26
119,,27
120,,27
121,,29
122,,22
123,,20
124,,12
125,,20
126,,23
127,,24
128,,21
129,,28
130,,26
131,,24
132,,18
133,,18
134,,22
135,,22
136,,26
137,,18
138,,21
139,,20
140,,22
141,,20
142,,23
143,,15
144,,25
145,,19
146,,30
147,,25
148,,34
149,,24
150,,25
151,,19
152,,28
153,,28
154,,22
155,,22
156,,31
157,,31
158,,28
159,,32
160,,26
161,,24
162,,21
163,,32
164,,32
165,,35
166,,35
167,,35
168,,44
169,,43
170,,42
171,,30
172,,35
173,,31
174,,30
175,,39
176,,19
177,,20
178,,41
179,,34
180,,43
181,,45
182,,44
183,,49
184,,40
185,,30
186,,47
187,,39
188,,48
189,,33
190,,27
191,,39
192,,27
193,,37
194,,38
195,,47
196,,30
197,,31
198,,35
199,,47
200,,28
201,,28
202,,31
203,,36
204,,41
205,,26
206,,29
207,,34
208,,37
209,,31
210,,25
211,,26
212,,34
213,,33
214,,33
215,,23
216,,40
217,,19
218,,28
219,,27
220,,21
221,,34
222,,33
223,,26
224,,31
225,,22
226,,28
227,,38
228,,27
229,,32
230,,21
231,,24
232,,33
233,,20
234,,32
235,,30
236,,24
237,,22
238,,27
239,,23
240,,30
241,,38
242,,25
243,,29
244,,16
245,,30
246,,24
247,,32
248,,24
249,,21
250,,24
251,,37
252,,27
253,,27
254,,34
255,,29
256,,25
257,,29
258,,25
259,,19
260,,28
261,,20
262,,32
263,,25
264,,25
265,,30
266,,23
267,,27
268,,33
269,,33
270,,27
271,,35
272,,26
273,,21
274,,31
275,,20
276,,25
277,,15
278,,25
279,,27
280,,25
281,,26
282,,27
283,,20
284,,16
285,,26
286,,30
287,,22
288,,23
289,,21
290,,18
291,,24
292,,32
293,,21
294,,21
295,,32
296,,24
297,,25
298,,11
299,,28
300,,29
301,,16
302,,19
303,,30
304,,27
305,,24
306,,30
307,,20
308,,20
309,,22
310,,30
311,,28
312,,23
313,,25
314,,20
315,,21
316,,20
317,,25
318,,26
319,,29
320,,27
321,,20
322,,21
323,,26
324,,31
325,,26
326,,28
327,,36
328,,41
329,,25
330,,27
331,,31
332,,28
333,,30
334,,46
335,,30
336,,36
337,,34
338,,25
339,,31
340,,32
341,,31
342,,33
343,,42
344,,44
345,,35
346,,35
347,,56
348,,40
349,,51
350,,63
351,,52
352,,61
353,,71
354,,78
355,,55
356,,83
357,,76
358,,81
359,,87
360,,86
361,,112
362,,113
363,,107
364,,105
365,,144
366,,118
367,,100
368,,144
369,,130
370,,141
371,,139
372,,168
373,,140
374,,161
375,,173
