Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,934
Conversion Gain:,1024
Coarse Gain:,2
Fine Gain:,1.0
Upper Discriminator:,1048
Lower Discriminator:,14
Calibration Coefficients:Elapsed Real Time:,1217.02
Elapsed Live Time:,1216.68
Start Time:,November 21, 2024, 02:31:04
End Time:,November 21, 2024, 02:51:21
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
0,,0
1,,0
2,,0
3,,0
4,,0
5,,0
6,,0
7,,0
8,,0
9,,0
10,,0
11,,0
12,,0
13,,0
14,,0
15,,0
16,,0
17,,5
18,,8
19,,14
20,,16
21,,16
22,,15
23,,4
24,,10
25,,11
26,,8
27,,18
28,,23
29,,19
30,,17
31,,11
32,,16
33,,15
34,,14
35,,13
36,,13
37,,19
38,,8
39,,6
40,,10
41,,11
42,,13
43,,10
44,,13
45,,14
46,,15
47,,17
48,,8
49,,16
50,,10
51,,11
52,,11
53,,10
54,,16
55,,15
56,,13
57,,13
58,,16
59,,18
60,,15
61,,12
62,,19
63,,19
64,,14
65,,21
66,,22
67,,9
68,,25
69,,16
70,,16
71,,21
72,,17
73,,14
74,,16
75,,20
76,,18
77,,18
78,,25
79,,13
80,,13
81,,25
82,,19
83,,13
84,,17
85,,19
86,,23
87,,16
88,,19
89,,22
90,,21
91,,21
92,,22
93,,25
94,,31
95,,20
96,,18
97,,29
98,,29
99,,42
100,,34
101,,32
102,,26
103,,19
104,,31
105,,26
106,,39
107,,24
108,,40
109,,24
110,,27
111,,26
112,,32
113,,23
114,,21
115,,36
116,,26
117,,31
118,,32
119,,36
120,,32
121,,38
122,,33
123,,25
124,,36
125,,31
126,,32
127,,37
128,,21
129,,44
130,,29
131,,28
132,,31
133,,34
134,,35
135,,25
136,,40
137,,33
138,,35
139,,38
140,,34
141,,42
142,,27
143,,34
144,,35
145,,39
146,,36
147,,45
148,,52
149,,43
150,,34
151,,29
152,,44
153,,31
154,,47
155,,42
156,,35
157,,48
158,,38
159,,47
160,,55
161,,59
162,,40
163,,55
164,,48
165,,42
166,,45
167,,51
168,,41
169,,38
170,,42
171,,43
172,,46
173,,40
174,,42
175,,41
176,,40
177,,48
178,,39
179,,37
180,,40
181,,41
182,,45
183,,47
184,,42
185,,36
186,,40
187,,42
188,,40
189,,29
190,,37
191,,39
192,,42
193,,50
194,,41
195,,34
196,,41
197,,50
198,,47
199,,41
200,,34
201,,42
202,,37
203,,33
204,,33
205,,35
206,,42
207,,32
208,,37
209,,45
210,,36
211,,38
212,,33
213,,36
214,,41
215,,42
216,,45
217,,39
218,,45
219,,33
220,,41
221,,47
222,,47
223,,43
224,,41
225,,38
226,,51
227,,36
228,,34
229,,33
230,,39
231,,56
232,,45
233,,24
234,,45
235,,35
236,,39
237,,39
238,,44
239,,44
240,,40
241,,47
242,,45
243,,31
244,,41
245,,41
246,,35
247,,46
248,,35
249,,39
250,,36
251,,45
252,,25
253,,51
254,,40
255,,41
256,,39
257,,47
258,,29
259,,34
260,,35
261,,33
262,,24
263,,32
264,,43
265,,32
266,,35
267,,43
268,,39
269,,33
270,,36
271,,37
272,,43
273,,45
274,,44
275,,32
276,,48
277,,32
278,,45
279,,43
280,,41
281,,31
282,,37
283,,39
284,,38
285,,38
286,,34
287,,44
288,,31
289,,43
290,,38
291,,33
292,,36
293,,35
294,,29
295,,34
296,,24
297,,43
298,,36
299,,33
300,,31
301,,31
302,,31
303,,27
304,,32
305,,35
306,,29
307,,29
308,,31
309,,27
310,,27
311,,26
312,,29
313,,38
314,,32
315,,24
316,,32
317,,37
318,,32
319,,26
320,,35
321,,32
322,,36
323,,30
324,,40
325,,30
326,,14
327,,36
328,,32
329,,24
330,,36
331,,23
332,,29
333,,34
334,,19
335,,28
336,,23
337,,27
338,,31
339,,37
340,,21
341,,34
342,,30
343,,15
344,,33
345,,34
346,,28
347,,27
348,,27
349,,29
350,,23
351,,23
352,,18
353,,37
354,,24
355,,27
356,,34
357,,31
358,,38
359,,31
360,,26
361,,32
362,,29
363,,27
364,,30
365,,23
366,,18
367,,26
368,,23
369,,31
370,,24
371,,18
372,,23
373,,37
374,,24
375,,30
