Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,934
Conversion Gain:,1024
Coarse Gain:,2
Fine Gain:,1.0
Upper Discriminator:,1048
Lower Discriminator:,14
Calibration Coefficients:Elapsed Real Time:,331.76
Elapsed Live Time:,331.7
Start Time:,November 21, 2024, 04:50:19
End Time:,November 21, 2024, 04:55:50
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
0,,0
1,,0
2,,0
3,,0
4,,0
5,,0
6,,0
7,,0
8,,0
9,,0
10,,0
11,,0
12,,0
13,,0
14,,0
15,,0
16,,0
17,,1
18,,1
19,,1
20,,3
21,,2
22,,3
23,,1
24,,1
25,,3
26,,3
27,,3
28,,1
29,,2
30,,2
31,,3
32,,1
33,,3
34,,1
35,,2
36,,1
37,,2
38,,2
39,,0
40,,2
41,,0
42,,3
43,,3
44,,4
45,,3
46,,2
47,,2
48,,3
49,,1
50,,1
51,,4
52,,1
53,,3
54,,4
55,,1
56,,1
57,,7
58,,2
59,,4
60,,3
61,,3
62,,1
63,,5
64,,2
65,,3
66,,5
67,,1
68,,5
69,,4
70,,3
71,,4
72,,1
73,,2
74,,3
75,,2
76,,4
77,,6
78,,5
79,,1
80,,4
81,,3
82,,3
83,,6
84,,4
85,,5
86,,3
87,,7
88,,3
89,,6
90,,1
91,,4
92,,2
93,,8
94,,10
95,,2
96,,3
97,,5
98,,6
99,,5
100,,3
101,,2
102,,3
103,,3
104,,5
105,,9
106,,8
107,,8
108,,4
109,,8
110,,8
111,,7
112,,10
113,,6
114,,4
115,,9
116,,3
117,,9
118,,9
119,,6
120,,5
121,,6
122,,8
123,,5
124,,10
125,,7
126,,9
127,,6
128,,9
129,,6
130,,8
131,,13
132,,6
133,,2
134,,6
135,,6
136,,11
137,,6
138,,9
139,,5
140,,8
141,,12
142,,10
143,,4
144,,15
145,,9
146,,9
147,,9
148,,9
149,,11
150,,6
151,,15
152,,8
153,,9
154,,8
155,,13
156,,8
157,,11
158,,1
159,,7
160,,8
161,,6
162,,10
163,,8
164,,5
165,,10
166,,11
167,,7
168,,12
169,,11
170,,12
171,,10
172,,7
173,,2
174,,9
175,,8
176,,8
177,,13
178,,11
179,,9
180,,10
181,,12
182,,11
183,,10
184,,18
185,,18
186,,11
187,,12
188,,14
189,,7
190,,12
191,,9
192,,7
193,,10
194,,12
195,,14
196,,9
197,,8
198,,8
199,,15
200,,13
201,,15
202,,10
203,,17
204,,18
205,,8
206,,12
207,,4
208,,10
209,,15
210,,14
211,,8
212,,11
213,,13
214,,17
215,,12
216,,10
217,,9
218,,9
219,,8
220,,9
221,,8
222,,5
223,,7
224,,20
225,,10
226,,10
227,,9
228,,11
229,,15
230,,8
231,,11
232,,10
233,,9
234,,9
235,,9
236,,9
237,,11
238,,6
239,,4
240,,10
241,,17
242,,9
243,,12
244,,14
245,,7
246,,4
247,,12
248,,9
249,,5
250,,7
251,,9
252,,10
253,,6
254,,6
255,,5
256,,11
257,,6
258,,4
259,,17
260,,8
261,,9
262,,9
263,,10
264,,13
265,,12
266,,11
267,,6
268,,11
269,,8
270,,5
271,,14
272,,9
273,,9
274,,4
275,,6
276,,11
277,,4
278,,6
279,,8
280,,6
281,,8
282,,3
283,,11
284,,11
285,,12
286,,7
287,,9
288,,10
289,,12
290,,13
291,,9
292,,10
293,,12
294,,7
295,,11
296,,10
297,,12
298,,13
299,,11
300,,17
301,,7
302,,4
303,,15
304,,7
305,,17
306,,17
307,,5
308,,9
309,,10
310,,15
311,,16
312,,16
313,,9
314,,18
315,,25
316,,31
317,,26
318,,26
319,,24
320,,38
321,,33
322,,42
323,,29
324,,35
325,,36
326,,46
327,,43
328,,42
329,,47
330,,44
331,,45
332,,51
333,,61
334,,50
335,,54
336,,61
337,,50
338,,47
339,,48
340,,51
341,,53
342,,56
343,,54
344,,49
345,,50
346,,58
347,,49
348,,55
349,,37
350,,53
351,,33
352,,37
353,,34
354,,36
355,,38
356,,34
357,,27
358,,22
359,,30
360,,29
361,,23
362,,31
363,,21
364,,18
365,,17
366,,18
367,,21
368,,13
369,,8
370,,14
371,,8
372,,12
373,,9
374,,14
375,,10
