Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,934
Conversion Gain:,1024
Coarse Gain:,2
Fine Gain:,1.0
Upper Discriminator:,1048
Lower Discriminator:,14
Calibration Coefficients:Elapsed Real Time:,853.48
Elapsed Live Time:,853.02
Start Time:,November 21, 2024, 03:12:19
End Time:,November 21, 2024, 03:26:32
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
0,,0
1,,0
2,,0
3,,0
4,,0
5,,0
6,,0
7,,0
8,,0
9,,0
10,,0
11,,0
12,,0
13,,0
14,,0
15,,0
16,,0
17,,6
18,,23
19,,20
20,,22
21,,25
22,,22
23,,23
24,,8
25,,18
26,,25
27,,22
28,,18
29,,17
30,,21
31,,15
32,,25
33,,15
34,,27
35,,13
36,,21
37,,17
38,,13
39,,19
40,,23
41,,21
42,,28
43,,23
44,,27
45,,20
46,,21
47,,18
48,,28
49,,22
50,,23
51,,27
52,,21
53,,27
54,,24
55,,29
56,,28
57,,15
58,,25
59,,20
60,,20
61,,32
62,,23
63,,24
64,,31
65,,26
66,,26
67,,14
68,,21
69,,33
70,,30
71,,35
72,,25
73,,21
74,,28
75,,28
76,,32
77,,41
78,,33
79,,40
80,,36
81,,29
82,,28
83,,18
84,,24
85,,27
86,,25
87,,35
88,,29
89,,24
90,,32
91,,35
92,,46
93,,26
94,,33
95,,27
96,,36
97,,46
98,,34
99,,39
100,,36
101,,40
102,,44
103,,35
104,,43
105,,35
106,,29
107,,38
108,,32
109,,34
110,,40
111,,39
112,,34
113,,38
114,,39
115,,39
116,,31
117,,29
118,,35
119,,31
120,,41
121,,37
122,,31
123,,40
124,,45
125,,36
126,,37
127,,32
128,,34
129,,35
130,,24
131,,32
132,,41
133,,23
134,,38
135,,40
136,,30
137,,36
138,,40
139,,38
140,,37
141,,38
142,,43
143,,49
144,,32
145,,44
146,,40
147,,40
148,,37
149,,42
150,,38
151,,51
152,,47
153,,53
154,,36
155,,39
156,,48
157,,44
158,,58
159,,40
160,,37
161,,38
162,,45
163,,31
164,,42
165,,37
166,,37
167,,47
168,,65
169,,37
170,,46
171,,47
172,,38
173,,46
174,,51
175,,48
176,,39
177,,35
178,,34
179,,44
180,,41
181,,51
182,,51
183,,43
184,,40
185,,39
186,,48
187,,51
188,,33
189,,40
190,,49
191,,46
192,,41
193,,40
194,,32
195,,39
196,,43
197,,39
198,,47
199,,45
200,,37
201,,41
202,,30
203,,48
204,,40
205,,38
206,,36
207,,39
208,,33
209,,56
210,,38
211,,51
212,,32
213,,42
214,,37
215,,33
216,,45
217,,42
218,,43
219,,57
220,,42
221,,47
222,,53
223,,56
224,,53
225,,57
226,,50
227,,53
228,,49
229,,56
230,,50
231,,46
232,,44
233,,43
234,,51
235,,49
236,,45
237,,50
238,,47
239,,45
240,,45
241,,52
242,,50
243,,37
244,,44
245,,46
246,,45
247,,35
248,,26
249,,36
250,,50
251,,47
252,,42
253,,54
254,,43
255,,49
256,,35
257,,37
258,,52
259,,39
260,,43
261,,47
262,,44
263,,45
264,,44
265,,44
266,,43
267,,46
268,,47
269,,37
270,,43
271,,39
272,,43
273,,39
274,,46
275,,40
276,,44
277,,40
278,,41
279,,38
280,,46
281,,39
282,,53
283,,47
284,,47
285,,47
286,,35
287,,36
288,,44
289,,48
290,,51
291,,38
292,,50
293,,38
294,,51
295,,45
296,,48
297,,43
298,,35
299,,41
300,,36
301,,35
302,,41
303,,38
304,,42
305,,44
306,,34
307,,36
308,,36
309,,38
310,,40
311,,37
312,,46
313,,45
314,,41
315,,28
316,,33
317,,41
318,,43
319,,37
320,,36
321,,36
322,,36
323,,33
324,,35
325,,28
326,,44
327,,42
328,,34
329,,37
330,,34
331,,39
332,,43
333,,31
334,,41
335,,26
336,,37
337,,35
338,,36
339,,38
340,,27
341,,33
342,,30
343,,39
344,,38
345,,32
346,,40
347,,31
348,,34
349,,33
350,,28
351,,28
352,,37
353,,29
354,,40
355,,32
356,,32
357,,37
358,,43
359,,37
360,,31
361,,37
362,,32
363,,43
364,,37
365,,27
366,,40
367,,35
368,,29
369,,33
370,,36
371,,38
372,,28
373,,28
374,,34
375,,33
