Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,1000
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.50
Upper Discriminator:,1048
Lower Discriminator:,14
Calibration Coefficients:Elapsed Real Time:,112.08
Elapsed Live Time:,108.29
Start Time:,May 01, 2025, 05:18:20
End Time:,May 01, 2025, 05:20:12
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
0,,0
1,,4
2,,5
3,,3
4,,2
5,,23
6,,1199
7,,2434
8,,3279
9,,4071
10,,5022
11,,5769
12,,6543
13,,7043
14,,6909
15,,6705
16,,6607
17,,5966
18,,5311
19,,4980
20,,4910
21,,4520
22,,4390
23,,4292
24,,4221
25,,4022
26,,4041
27,,3902
28,,3706
29,,3580
30,,3360
31,,3350
32,,3164
33,,3058
34,,2831
35,,2774
36,,2624
37,,2614
38,,2608
39,,2456
40,,2415
41,,2407
42,,2292
43,,2289
44,,2231
45,,2075
46,,2047
47,,2006
48,,1922
49,,1833
50,,1723
51,,1729
52,,1544
53,,1551
54,,1520
55,,1524
56,,1438
57,,1374
58,,1345
59,,1337
60,,1341
61,,1320
62,,1224
63,,1178
64,,1138
65,,1165
66,,1088
67,,1141
68,,1114
69,,1058
70,,1079
71,,977
72,,1010
73,,968
74,,949
75,,894
76,,954
77,,953
78,,868
79,,852
80,,868
81,,841
82,,813
83,,766
84,,773
85,,790
86,,803
87,,747
88,,807
89,,801
90,,737
91,,774
92,,777
93,,809
94,,882
95,,831
96,,852
97,,867
98,,856
99,,880
100,,902
101,,842
102,,850
103,,885
104,,861
105,,835
106,,886
107,,831
108,,777
109,,833
110,,798
111,,776
112,,708
113,,713
114,,712
115,,599
116,,620
117,,571
118,,605
119,,576
120,,572
121,,583
122,,571
123,,593
124,,524
125,,588
126,,575
127,,511
128,,549
129,,552
130,,536
131,,568
132,,474
133,,537
134,,541
135,,536
136,,510
137,,562
138,,450
139,,502
140,,419
141,,437
142,,449
143,,471
144,,456
145,,417
146,,399
147,,409
148,,379
149,,376
150,,389
151,,387
152,,373
153,,401
154,,384
155,,357
156,,360
157,,380
158,,389
159,,365
160,,356
161,,358
162,,351
163,,365
164,,341
165,,347
166,,376
167,,379
168,,361
169,,335
170,,332
171,,310
172,,340
173,,328
174,,302
175,,325
176,,313
177,,305
178,,297
179,,308
180,,320
181,,310
182,,298
183,,345
184,,308
185,,314
186,,280
187,,260
188,,332
189,,302
190,,320
191,,285
192,,275
193,,271
194,,262
195,,272
196,,271
197,,268
198,,275
199,,284
200,,263
201,,283
202,,237
203,,237
204,,258
205,,260
206,,261
207,,250
208,,261
209,,260
210,,228
211,,241
212,,264
213,,239
214,,225
215,,266
216,,249
217,,251
218,,231
219,,265
220,,244
221,,259
222,,266
223,,258
224,,268
225,,270
226,,249
227,,241
228,,214
229,,248
230,,262
231,,260
232,,247
233,,266
234,,272
235,,251
236,,251
237,,230
238,,266
239,,234
240,,255
241,,260
242,,225
243,,260
244,,224
245,,244
246,,248
247,,231
248,,208
249,,237
250,,236
251,,202
252,,231
253,,229
254,,244
255,,231
256,,239
257,,217
258,,232
259,,185
260,,232
261,,245
262,,208
263,,229
264,,225
265,,231
266,,240
267,,217
268,,209
269,,215
270,,218
271,,217
272,,224
273,,210
274,,201
275,,222
276,,211
277,,197
278,,186
279,,178
280,,195
281,,195
282,,190
283,,196
284,,211
285,,209
286,,190
287,,198
288,,189
289,,207
290,,182
291,,177
292,,196
293,,198
294,,175
295,,200
296,,200
297,,164
298,,178
299,,200
300,,172
301,,206
302,,189
303,,170
304,,191
305,,148
306,,208
307,,179
308,,175
309,,189
310,,208
311,,202
312,,178
313,,192
314,,173
315,,195
316,,188
317,,161
318,,195
319,,159
320,,176
321,,182
322,,171
323,,164
324,,199
325,,177
326,,160
327,,173
328,,147
329,,143
330,,159
331,,151
332,,162
333,,170
334,,155
335,,139
336,,160
337,,169
338,,150
339,,151
340,,164
341,,170
342,,152
343,,147
344,,147
345,,147
346,,142
347,,159
348,,168
349,,167
350,,145
351,,154
352,,149
353,,161
354,,151
355,,161
356,,148
357,,149
358,,152
359,,139
360,,174
361,,147
362,,157
363,,164
364,,151
365,,177
366,,148
367,,157
368,,173
369,,151
370,,155
371,,163
372,,162
373,,159
374,,151
375,,142
376,,162
377,,167
378,,161
379,,164
380,,156
381,,128
382,,144
383,,149
384,,174
385,,130
386,,152
387,,140
388,,158
389,,133
390,,150
391,,159
392,,154
393,,134
394,,141
395,,146
396,,125
397,,140
398,,125
399,,157
400,,129
401,,124
402,,121
403,,123
404,,118
405,,140
406,,142
407,,123
408,,130
409,,128
410,,130
411,,144
412,,125
413,,117
414,,119
415,,132
416,,106
417,,113
418,,116
419,,120
420,,121
421,,103
