Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,1000
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.50
Upper Discriminator:,1048
Lower Discriminator:,14
Calibration Coefficients:Elapsed Real Time:,110.08
Elapsed Live Time:,100.64
Start Time:,May 08, 2025, 04:58:53
End Time:,May 08, 2025, 05:00:43
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
0,,4
1,,13
2,,15
3,,12
4,,22
5,,82
6,,1772
7,,3331
8,,4346
9,,5548
10,,7082
11,,9024
12,,11037
13,,12090
14,,12510
15,,12419
16,,11917
17,,11324
18,,10845
19,,10194
20,,9936
21,,9699
22,,9498
23,,9073
24,,8934
25,,8905
26,,8672
27,,8686
28,,8436
29,,8331
30,,7886
31,,7753
32,,7588
33,,7326
34,,7094
35,,6725
36,,6583
37,,6451
38,,6288
39,,6121
40,,5997
41,,5932
42,,5794
43,,5618
44,,5399
45,,5272
46,,5347
47,,5265
48,,5162
49,,4955
50,,4854
51,,4731
52,,4547
53,,4552
54,,4356
55,,4337
56,,4185
57,,4085
58,,4061
59,,3925
60,,3834
61,,3704
62,,3692
63,,3481
64,,3595
65,,3506
66,,3431
67,,3356
68,,3376
69,,3418
70,,3175
71,,3268
72,,3146
73,,3078
74,,3116
75,,2924
76,,2883
77,,2889
78,,2801
79,,2761
80,,2771
81,,2695
82,,2639
83,,2511
84,,2509
85,,2552
86,,2457
87,,2399
88,,2337
89,,2247
90,,2355
91,,2223
92,,2311
93,,2185
94,,2261
95,,2131
96,,2307
97,,2208
98,,2208
99,,2203
100,,2184
101,,2109
102,,2297
103,,2197
104,,2282
105,,2287
106,,2280
107,,2297
108,,2282
109,,2371
110,,2359
111,,2299
112,,2175
113,,2211
114,,2030
115,,1945
116,,1916
117,,1846
118,,1756
119,,1700
120,,1645
121,,1625
122,,1570
123,,1476
124,,1582
125,,1482
126,,1440
127,,1478
128,,1478
129,,1450
130,,1416
131,,1474
132,,1396
133,,1417
134,,1374
135,,1389
136,,1324
137,,1324
138,,1303
139,,1244
140,,1335
141,,1193
142,,1284
143,,1174
144,,1195
145,,1228
146,,1234
147,,1184
148,,1196
149,,1136
150,,1161
151,,1049
152,,1086
153,,1119
154,,1081
155,,1108
156,,1043
157,,1048
158,,1034
159,,1075
160,,1067
161,,1023
162,,1010
163,,1050
164,,1021
165,,990
166,,981
167,,981
168,,1026
169,,879
170,,975
171,,905
172,,972
173,,965
174,,905
175,,982
176,,931
177,,920
178,,940
179,,886
180,,899
181,,944
182,,904
183,,897
184,,879
185,,917
186,,893
187,,888
188,,878
189,,875
190,,880
191,,883
192,,797
193,,857
194,,844
195,,842
196,,803
197,,814
198,,822
199,,766
200,,834
201,,785
202,,815
203,,770
204,,780
205,,800
206,,792
207,,755
208,,731
209,,729
210,,740
211,,730
212,,748
213,,745
214,,789
215,,722
216,,693
217,,772
218,,778
219,,705
220,,703
221,,714
222,,708
223,,713
224,,706
225,,699
226,,664
227,,667
228,,675
229,,698
230,,726
231,,648
232,,651
233,,678
234,,734
235,,677
236,,661
237,,674
238,,677
239,,631
240,,630
241,,680
242,,601
243,,618
244,,692
245,,642
246,,660
247,,658
248,,660
249,,623
250,,609
251,,648
252,,626
253,,658
254,,650
255,,635
256,,628
257,,652
258,,620
259,,659
260,,660
261,,640
262,,600
263,,596
264,,615
265,,619
266,,573
267,,593
268,,628
269,,582
270,,631
271,,578
272,,607
273,,600
274,,587
275,,591
276,,547
277,,530
278,,536
279,,579
280,,587
281,,542
282,,620
283,,559
284,,551
285,,561
286,,571
287,,510
288,,518
289,,567
290,,557
291,,537
292,,526
293,,520
294,,565
295,,570
296,,542
297,,505
298,,509
299,,549
300,,499
301,,556
302,,511
303,,500
304,,511
305,,553
306,,532
307,,535
308,,487
309,,517
310,,517
311,,483
312,,515
313,,514
314,,527
315,,511
316,,549
317,,511
318,,503
319,,491
320,,514
321,,502
322,,473
323,,458
324,,481
325,,525
326,,474
327,,515
328,,464
329,,491
330,,494
331,,463
332,,491
333,,461
334,,468
335,,475
336,,482
337,,490
338,,495
339,,470
340,,494
341,,478
342,,474
343,,450
344,,458
345,,486
346,,508
347,,483
348,,441
349,,472
350,,483
351,,456
352,,465
353,,475
354,,474
355,,458
356,,508
357,,508
358,,524
359,,502
360,,518
361,,538
362,,495
363,,520
364,,501
365,,498
366,,545
367,,531
368,,475
369,,573
370,,536
371,,554
372,,550
373,,561
374,,561
375,,527
376,,548
377,,566
378,,505
379,,543
380,,567
381,,592
382,,514
383,,558
384,,565
385,,504
386,,509
387,,558
388,,507
389,,539
390,,536
391,,518
392,,524
393,,492
394,,496
395,,492
396,,477
397,,460
398,,470
399,,472
