Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,1000
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.50
Upper Discriminator:,1048
Lower Discriminator:,14
Calibration Coefficients:Elapsed Real Time:,120.85
Elapsed Live Time:,116.21
Start Time:,May 01, 2025, 05:24:56
End Time:,May 01, 2025, 05:26:57
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
0,,1
1,,11
2,,0
3,,6
4,,6
5,,35
6,,1599
7,,3375
8,,4592
9,,5808
10,,6465
11,,7076
12,,7631
13,,7905
14,,8024
15,,7555
16,,7018
17,,6579
18,,5909
19,,5540
20,,5307
21,,5162
22,,4919
23,,4774
24,,4597
25,,4504
26,,4338
27,,4245
28,,4178
29,,3826
30,,3821
31,,3540
32,,3486
33,,3296
34,,3248
35,,3116
36,,3117
37,,3070
38,,2954
39,,3022
40,,3076
41,,2970
42,,2947
43,,2712
44,,2620
45,,2602
46,,2410
47,,2240
48,,2162
49,,2124
50,,2037
51,,1953
52,,1816
53,,1792
54,,1694
55,,1718
56,,1628
57,,1589
58,,1530
59,,1514
60,,1389
61,,1411
62,,1346
63,,1304
64,,1307
65,,1263
66,,1290
67,,1166
68,,1186
69,,1154
70,,1194
71,,1157
72,,1138
73,,1133
74,,1130
75,,1102
76,,1113
77,,1104
78,,1019
79,,1071
80,,993
81,,1017
82,,988
83,,974
84,,983
85,,936
86,,956
87,,952
88,,998
89,,1049
90,,1000
91,,1011
92,,1030
93,,1006
94,,1029
95,,1062
96,,1062
97,,1049
98,,1120
99,,1089
100,,1076
101,,1099
102,,1111
103,,1077
104,,1089
105,,1101
106,,1115
107,,1072
108,,1067
109,,1070
110,,980
111,,1011
112,,995
113,,973
114,,888
115,,847
116,,866
117,,794
118,,790
119,,755
120,,747
121,,719
122,,761
123,,738
124,,767
125,,760
126,,704
127,,750
128,,755
129,,746
130,,781
131,,723
132,,777
133,,716
134,,729
135,,697
136,,680
137,,659
138,,682
139,,621
140,,628
141,,691
142,,568
143,,597
144,,601
145,,567
146,,572
147,,554
148,,555
149,,521
150,,498
151,,521
152,,491
153,,535
154,,522
155,,482
156,,501
157,,520
158,,511
159,,454
160,,464
161,,484
162,,551
163,,503
164,,474
165,,472
166,,497
167,,446
168,,467
169,,466
170,,422
171,,443
172,,430
173,,467
174,,414
175,,439
176,,446
177,,449
178,,444
179,,412
180,,410
181,,392
182,,415
183,,425
184,,386
185,,358
186,,370
187,,368
188,,391
189,,372
190,,332
191,,406
192,,405
193,,340
194,,354
195,,327
196,,348
197,,322
198,,352
199,,353
200,,360
201,,356
202,,344
203,,356
204,,345
205,,315
206,,287
207,,315
208,,305
209,,415
210,,327
211,,343
212,,323
213,,336
214,,318
215,,306
216,,291
217,,315
218,,298
219,,327
220,,315
221,,326
222,,290
223,,346
224,,336
225,,319
226,,330
227,,340
228,,334
229,,318
230,,293
231,,304
232,,325
233,,299
234,,360
235,,325
236,,311
237,,328
238,,341
239,,328
240,,350
241,,318
242,,302
243,,320
244,,297
245,,324
246,,294
247,,301
248,,312
249,,293
250,,295
251,,296
252,,263
253,,301
254,,299
255,,275
256,,284
257,,261
258,,321
259,,312
260,,317
261,,291
262,,264
263,,316
264,,288
265,,241
266,,296
267,,274
268,,278
269,,292
270,,280
271,,247
272,,251
273,,277
274,,273
275,,273
276,,260
277,,296
278,,288
279,,277
280,,277
281,,295
282,,256
283,,247
284,,244
285,,253
286,,256
287,,278
288,,242
289,,241
290,,231
291,,250
292,,288
293,,235
294,,260
295,,269
296,,273
297,,256
298,,206
299,,263
300,,273
301,,268
302,,298
303,,235
304,,279
305,,264
306,,239
307,,261
308,,255
309,,251
310,,231
311,,264
312,,273
313,,246
314,,229
315,,269
316,,243
317,,240
318,,242
319,,251
320,,248
321,,212
322,,220
323,,246
324,,255
325,,245
326,,225
327,,198
328,,206
329,,255
330,,226
331,,217
332,,221
333,,223
334,,223
335,,223
336,,246
337,,222
338,,206
339,,221
340,,223
341,,214
342,,205
343,,202
344,,208
345,,211
346,,217
347,,191
348,,230
349,,204
350,,199
351,,186
352,,216
353,,216
354,,202
355,,199
356,,208
357,,228
358,,239
359,,218
360,,215
361,,174
362,,209
363,,206
364,,208
365,,228
366,,196
367,,217
368,,231
369,,189
370,,195
371,,211
372,,222
373,,185
374,,208
375,,189
376,,200
377,,219
378,,236
379,,206
380,,207
381,,197
382,,205
383,,212
384,,197
385,,205
386,,202
387,,203
388,,214
389,,180
390,,189
391,,201
392,,193
393,,179
394,,205
395,,185
396,,192
397,,199
398,,192
399,,178
400,,203
401,,197
402,,167
403,,187
404,,186
405,,187
406,,163
407,,164
408,,186
409,,159
410,,181
411,,190
412,,179
413,,168
414,,181
415,,153
416,,174
417,,170
418,,171
419,,166
420,,165
421,,169
422,,154
423,,139
424,,165
425,,156
426,,148
427,,153
428,,167
429,,147
430,,149
431,,169
432,,163
433,,152
434,,134
435,,153
436,,171
437,,126
438,,161
439,,152
440,,121
441,,172
442,,147
443,,158
444,,155
445,,146
446,,166
447,,154
448,,172
449,,171
450,,155
451,,173
452,,181
453,,162
454,,165
455,,180
456,,182
457,,173
458,,189
459,,179
