Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,1000
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.50
Upper Discriminator:,1048
Lower Discriminator:,14
Calibration Coefficients:Elapsed Real Time:,111.93
Elapsed Live Time:,108.65
Start Time:,May 08, 2025, 03:46:36
End Time:,May 08, 2025, 03:48:28
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
0,,0
1,,4
2,,4
3,,1
4,,4
5,,6
6,,962
7,,2127
8,,2946
9,,3595
10,,4556
11,,5470
12,,6431
13,,6957
14,,6754
15,,6629
16,,6238
17,,5764
18,,5420
19,,4835
20,,4677
21,,4527
22,,4183
23,,4155
24,,3986
25,,3919
26,,3816
27,,3703
28,,3683
29,,3474
30,,3331
31,,3178
32,,3031
33,,2883
34,,2711
35,,2818
36,,2652
37,,2499
38,,2510
39,,2385
40,,2336
41,,2137
42,,2154
43,,2170
44,,2068
45,,2044
46,,1903
47,,1877
48,,1781
49,,1793
50,,1796
51,,1668
52,,1573
53,,1532
54,,1461
55,,1347
56,,1383
57,,1373
58,,1284
59,,1217
60,,1206
61,,1227
62,,1136
63,,1090
64,,1122
65,,1021
66,,1040
67,,1001
68,,985
69,,983
70,,1032
71,,984
72,,909
73,,910
74,,977
75,,899
76,,861
77,,857
78,,824
79,,807
80,,801
81,,744
82,,754
83,,755
84,,735
85,,648
86,,672
87,,654
88,,605
89,,651
90,,669
91,,608
92,,607
93,,671
94,,680
95,,646
96,,676
97,,694
98,,707
99,,651
100,,714
101,,662
102,,641
103,,748
104,,711
105,,650
106,,692
107,,718
108,,703
109,,636
110,,629
111,,630
112,,577
113,,582
114,,587
115,,519
116,,505
117,,471
118,,538
119,,485
120,,450
121,,509
122,,464
123,,442
124,,440
125,,498
126,,457
127,,435
128,,475
129,,408
130,,464
131,,473
132,,436
133,,406
134,,430
135,,429
136,,414
137,,391
138,,377
139,,371
140,,355
141,,372
142,,349
143,,330
144,,315
145,,307
146,,298
147,,282
148,,330
149,,314
150,,313
151,,269
152,,284
153,,290
154,,298
155,,286
156,,265
157,,271
158,,303
159,,254
160,,255
161,,277
162,,270
163,,259
164,,259
165,,263
166,,246
167,,239
168,,280
169,,280
170,,287
171,,256
172,,255
173,,265
174,,238
175,,264
176,,214
177,,264
178,,258
179,,252
180,,243
181,,249
182,,253
183,,233
184,,258
185,,240
186,,246
187,,228
188,,244
189,,236
190,,195
191,,227
192,,203
193,,214
194,,220
195,,224
196,,206
197,,213
198,,213
199,,212
200,,181
201,,208
202,,199
203,,165
204,,180
205,,177
206,,198
207,,188
208,,192
209,,184
210,,189
211,,182
212,,197
213,,213
214,,227
215,,189
216,,194
217,,181
218,,175
219,,192
220,,186
221,,188
222,,175
223,,175
224,,179
225,,177
226,,179
227,,177
228,,192
229,,186
230,,176
231,,175
232,,201
233,,174
234,,176
235,,184
236,,193
237,,166
238,,171
239,,155
240,,188
241,,187
242,,153
243,,176
244,,183
245,,165
246,,176
247,,193
248,,167
249,,163
250,,181
251,,168
252,,169
253,,170
254,,177
255,,165
256,,158
257,,175
258,,185
259,,166
260,,140
261,,163
262,,163
263,,138
264,,157
265,,159
266,,168
267,,158
268,,170
269,,163
270,,139
271,,157
272,,164
273,,132
274,,167
275,,132
276,,148
277,,144
278,,136
279,,156
280,,141
281,,157
282,,113
283,,133
284,,112
285,,122
286,,112
287,,139
288,,146
289,,124
290,,145
291,,140
292,,122
293,,142
294,,147
295,,130
296,,151
297,,118
298,,131
299,,152
300,,137
301,,159
302,,139
303,,122
304,,152
305,,143
306,,160
307,,134
308,,133
309,,131
310,,124
311,,143
312,,131
313,,146
314,,142
315,,142
316,,126
317,,140
318,,124
319,,132
320,,109
321,,147
322,,131
323,,141
324,,122
325,,128
326,,120
327,,124
328,,115
329,,104
330,,111
331,,112
332,,124
333,,115
334,,96
335,,120
336,,121
337,,105
338,,96
339,,120
340,,116
341,,95
342,,105
343,,117
344,,104
345,,103
346,,96
347,,121
348,,102
349,,115
350,,110
351,,120
352,,105
353,,94
354,,103
355,,103
356,,97
357,,98
358,,130
359,,101
360,,93
361,,97
362,,89
363,,100
364,,104
365,,98
366,,119
367,,103
368,,101
369,,112
370,,114
371,,115
372,,108
373,,121
374,,135
375,,109
376,,111
377,,108
378,,101
379,,108
380,,110
381,,107
382,,96
383,,100
384,,106
385,,96
386,,95
387,,105
388,,106
389,,99
390,,101
391,,120
392,,98
393,,88
394,,111
395,,101
396,,100
397,,104
398,,83
399,,71
400,,92
401,,88
402,,92
403,,86
404,,93
405,,66
406,,84
407,,75
408,,80
409,,77
410,,74
411,,87
412,,77
413,,76
414,,64
415,,87
416,,64
417,,82
418,,80
419,,83
420,,84
421,,69
422,,64
