Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,1000
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.50
Upper Discriminator:,1048
Lower Discriminator:,14
Calibration Coefficients:Elapsed Real Time:,79.12
Elapsed Live Time:,76.97
Start Time:,May 01, 2025, 05:13:53
End Time:,May 01, 2025, 05:15:13
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
0,,0
1,,0
2,,0
3,,2
4,,3
5,,7
6,,777
7,,1508
8,,1996
9,,2584
10,,3209
11,,3848
12,,4484
13,,4831
14,,4732
15,,4564
16,,4374
17,,4077
18,,3589
19,,3482
20,,3421
21,,3100
22,,2995
23,,2980
24,,2757
25,,2748
26,,2623
27,,2588
28,,2493
29,,2508
30,,2387
31,,2171
32,,2166
33,,2059
34,,1900
35,,1830
36,,1788
37,,1684
38,,1634
39,,1659
40,,1677
41,,1566
42,,1516
43,,1430
44,,1403
45,,1369
46,,1383
47,,1293
48,,1244
49,,1232
50,,1145
51,,1116
52,,1029
53,,1051
54,,985
55,,888
56,,912
57,,909
58,,881
59,,916
60,,817
61,,820
62,,807
63,,727
64,,659
65,,704
66,,694
67,,688
68,,694
69,,717
70,,661
71,,644
72,,625
73,,578
74,,620
75,,587
76,,615
77,,568
78,,507
79,,503
80,,517
81,,464
82,,483
83,,452
84,,462
85,,450
86,,460
87,,447
88,,428
89,,432
90,,448
91,,470
92,,450
93,,450
94,,451
95,,456
96,,494
97,,472
98,,477
99,,479
100,,483
101,,465
102,,471
103,,485
104,,513
105,,468
106,,523
107,,476
108,,475
109,,393
110,,404
111,,423
112,,408
113,,394
114,,394
115,,358
116,,325
117,,336
118,,285
119,,339
120,,355
121,,283
122,,319
123,,330
124,,300
125,,304
126,,303
127,,333
128,,327
129,,299
130,,274
131,,279
132,,273
133,,265
134,,308
135,,253
136,,281
137,,269
138,,254
139,,233
140,,250
141,,256
142,,199
143,,238
144,,229
145,,222
146,,197
147,,227
148,,196
149,,191
150,,195
151,,206
152,,186
153,,192
154,,189
155,,190
156,,198
157,,180
158,,178
159,,197
160,,196
161,,181
162,,178
163,,165
164,,191
165,,183
166,,181
167,,167
168,,163
169,,163
170,,178
171,,151
172,,142
173,,154
174,,159
175,,165
176,,179
177,,166
178,,169
179,,167
180,,163
181,,144
182,,152
183,,146
184,,157
185,,167
186,,147
187,,139
188,,149
189,,159
190,,131
191,,134
192,,165
193,,131
194,,129
195,,141
196,,116
197,,128
198,,122
199,,140
200,,115
201,,128
202,,135
203,,141
204,,136
205,,105
206,,139
207,,100
208,,141
209,,114
210,,123
211,,136
212,,120
213,,126
214,,117
215,,110
216,,121
217,,119
218,,134
219,,117
220,,127
221,,101
222,,112
223,,90
224,,103
225,,118
226,,108
227,,110
228,,108
229,,115
230,,113
231,,114
232,,112
233,,125
234,,120
235,,119
236,,85
237,,106
238,,91
239,,115
240,,98
241,,100
242,,110
243,,116
244,,109
245,,110
246,,94
247,,100
248,,118
249,,110
250,,89
251,,99
252,,110
253,,94
254,,93
255,,107
256,,100
257,,94
258,,96
259,,100
260,,100
261,,103
262,,91
263,,105
264,,84
265,,101
266,,93
267,,101
268,,101
269,,89
270,,104
271,,93
272,,104
273,,83
274,,87
275,,99
276,,96
277,,99
278,,78
279,,83
280,,83
281,,80
282,,80
283,,82
284,,96
285,,78
286,,83
287,,77
288,,73
289,,86
290,,83
291,,87
292,,71
293,,73
294,,90
295,,89
296,,89
297,,78
298,,79
299,,83
300,,82
301,,74
302,,70
303,,86
304,,86
305,,93
306,,86
307,,96
308,,72
309,,94
310,,84
311,,77
312,,72
313,,96
314,,93
315,,78
316,,83
317,,95
318,,86
319,,70
320,,75
321,,82
322,,83
323,,80
324,,69
325,,58
326,,50
327,,51
328,,63
329,,64
330,,65
331,,59
332,,67
333,,64
334,,68
335,,57
336,,55
337,,44
338,,58
339,,57
340,,51
341,,67
342,,52
343,,63
344,,57
345,,60
346,,64
347,,44
348,,53
349,,60
350,,69
351,,55
352,,63
353,,55
354,,53
355,,64
356,,60
357,,51
358,,42
359,,58
360,,59
361,,48
362,,62
363,,71
364,,53
365,,62
366,,49
