Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,1000
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.50
Upper Discriminator:,1048
Lower Discriminator:,14
Calibration Coefficients:Elapsed Real Time:,103.6
Elapsed Live Time:,100.96
Start Time:,May 08, 2025, 02:41:30
End Time:,May 08, 2025, 02:43:13
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
0,,0
1,,4
2,,1
3,,3
4,,3
5,,4
6,,701
7,,1787
8,,2436
9,,3203
10,,4083
11,,4849
12,,5651
13,,6376
14,,6219
15,,6140
16,,5762
17,,5170
18,,4870
19,,4418
20,,4121
21,,3960
22,,3871
23,,3636
24,,3495
25,,3492
26,,3464
27,,3326
28,,3319
29,,3133
30,,2956
31,,2945
32,,2771
33,,2665
34,,2548
35,,2464
36,,2326
37,,2242
38,,2205
39,,2125
40,,2027
41,,2033
42,,1898
43,,1836
44,,1924
45,,1755
46,,1693
47,,1647
48,,1613
49,,1550
50,,1460
51,,1445
52,,1358
53,,1329
54,,1257
55,,1184
56,,1182
57,,1161
58,,1108
59,,1108
60,,1055
61,,983
62,,956
63,,918
64,,923
65,,876
66,,935
67,,837
68,,821
69,,827
70,,864
71,,829
72,,812
73,,847
74,,777
75,,725
76,,714
77,,765
78,,695
79,,616
80,,595
81,,597
82,,552
83,,612
84,,555
85,,545
86,,505
87,,485
88,,489
89,,500
90,,534
91,,495
92,,471
93,,506
94,,534
95,,520
96,,556
97,,496
98,,570
99,,526
100,,550
101,,570
102,,525
103,,590
104,,553
105,,551
106,,570
107,,504
108,,533
109,,497
110,,465
111,,450
112,,452
113,,475
114,,417
115,,404
116,,393
117,,382
118,,351
119,,383
120,,372
121,,355
122,,348
123,,339
124,,364
125,,361
126,,362
127,,370
128,,382
129,,379
130,,380
131,,354
132,,363
133,,382
134,,341
135,,319
136,,305
137,,305
138,,314
139,,315
140,,282
141,,236
142,,293
143,,280
144,,273
145,,266
146,,245
147,,258
148,,250
149,,230
150,,247
151,,216
152,,239
153,,228
154,,219
155,,219
156,,240
157,,219
158,,202
159,,236
160,,210
161,,218
162,,198
163,,219
164,,212
165,,175
166,,234
167,,189
168,,222
169,,211
170,,189
171,,221
172,,189
173,,201
174,,186
175,,209
176,,165
177,,203
178,,176
179,,167
180,,169
181,,180
182,,173
183,,169
184,,171
185,,170
186,,209
187,,180
188,,192
189,,168
190,,166
191,,163
192,,147
193,,166
194,,166
195,,162
196,,166
197,,161
198,,144
199,,153
200,,151
201,,150
202,,150
203,,153
204,,154
205,,148
206,,145
207,,151
208,,156
209,,152
210,,135
211,,155
212,,139
213,,122
214,,133
215,,143
216,,146
217,,130
218,,147
219,,125
220,,138
221,,130
222,,126
223,,123
224,,138
225,,148
226,,124
227,,147
228,,117
229,,121
230,,139
231,,121
232,,126
233,,152
234,,144
235,,142
236,,138
237,,127
238,,147
239,,132
240,,134
241,,122
242,,126
243,,124
244,,148
245,,144
246,,135
247,,130
248,,131
249,,128
250,,128
251,,121
252,,122
253,,129
254,,134
255,,109
256,,124
257,,120
258,,111
259,,139
260,,105
261,,122
262,,126
263,,110
264,,118
265,,111
266,,95
267,,108
268,,87
269,,101
270,,104
271,,108
272,,98
273,,104
274,,101
275,,114
276,,91
277,,108
278,,88
279,,105
280,,86
281,,93
282,,103
283,,95
284,,82
285,,92
286,,83
287,,91
288,,96
289,,100
290,,86
291,,90
292,,85
293,,85
294,,93
295,,107
296,,103
297,,84
298,,77
299,,78
300,,91
301,,96
302,,104
303,,116
304,,111
305,,72
306,,99
307,,98
308,,100
309,,77
310,,88
311,,105
312,,95
313,,80
314,,75
315,,84
316,,80
317,,81
318,,117
319,,92
320,,74
321,,81
322,,87
323,,82
324,,85
325,,99
326,,83
327,,74
328,,67
329,,62
330,,64
331,,71
332,,71
333,,71
334,,68
335,,82
336,,62
337,,74
338,,61
339,,71
340,,60
341,,55
342,,54
343,,63
344,,65
345,,54
346,,65
347,,66
348,,69
349,,57
350,,62
351,,41
352,,77
353,,61
354,,63
355,,70
356,,59
357,,50
358,,73
359,,59
360,,59
361,,55
362,,74
363,,66
364,,50
365,,47
366,,57
367,,61
368,,51
369,,61
370,,48
371,,69
372,,50
373,,55
374,,51
375,,66
376,,54
377,,66
378,,55
379,,60
380,,53
381,,56
382,,61
383,,60
384,,50
385,,47
386,,51
387,,59
388,,47
389,,54
390,,56
391,,49
392,,53
393,,58
394,,52
395,,63
396,,48
397,,40
398,,50
399,,38
400,,45
401,,41
402,,45
403,,42
404,,58
405,,47
406,,44
407,,52
408,,41
409,,29
410,,45
411,,38
412,,40
413,,45
414,,34
415,,39
416,,36
417,,45
418,,43
419,,44
420,,35
421,,40
422,,34
423,,32
424,,28
