Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,1000
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.50
Upper Discriminator:,1048
Lower Discriminator:,14
Calibration Coefficients:Elapsed Real Time:,169.44
Elapsed Live Time:,165.33
Start Time:,May 08, 2025, 03:36:37
End Time:,May 08, 2025, 03:39:27
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
0,,0
1,,2
2,,1
3,,0
4,,3
5,,12
6,,1338
7,,2769
8,,3846
9,,4831
10,,6296
11,,7770
12,,8976
13,,10021
14,,9933
15,,9534
16,,9284
17,,8241
18,,7666
19,,7108
20,,6876
21,,6382
22,,6210
23,,6001
24,,5776
25,,5512
26,,5366
27,,5153
28,,5208
29,,5121
30,,4864
31,,4665
32,,4491
33,,4163
34,,3928
35,,3889
36,,3719
37,,3628
38,,3491
39,,3388
40,,3269
41,,3198
42,,3169
43,,3079
44,,2861
45,,2716
46,,2694
47,,2666
48,,2575
49,,2442
50,,2440
51,,2277
52,,2189
53,,2100
54,,2041
55,,1939
56,,1849
57,,1898
58,,1787
59,,1655
60,,1663
61,,1626
62,,1440
63,,1400
64,,1486
65,,1396
66,,1406
67,,1310
68,,1324
69,,1300
70,,1293
71,,1332
72,,1200
73,,1285
74,,1164
75,,1190
76,,1136
77,,1174
78,,1110
79,,968
80,,980
81,,942
82,,965
83,,927
84,,910
85,,930
86,,886
87,,819
88,,788
89,,772
90,,778
91,,784
92,,825
93,,819
94,,775
95,,839
96,,821
97,,818
98,,839
99,,851
100,,867
101,,881
102,,877
103,,863
104,,815
105,,866
106,,826
107,,833
108,,810
109,,761
110,,772
111,,720
112,,752
113,,732
114,,703
115,,674
116,,628
117,,613
118,,618
119,,609
120,,604
121,,567
122,,630
123,,583
124,,588
125,,586
126,,582
127,,581
128,,641
129,,580
130,,595
131,,557
132,,591
133,,557
134,,530
135,,462
136,,544
137,,520
138,,435
139,,475
140,,462
141,,414
142,,441
143,,368
144,,401
145,,393
146,,389
147,,372
148,,382
149,,343
150,,343
151,,332
152,,308
153,,340
154,,390
155,,317
156,,352
157,,344
158,,293
159,,328
160,,308
161,,317
162,,327
163,,309
164,,332
165,,304
166,,298
167,,313
168,,316
169,,284
170,,321
171,,261
172,,309
173,,291
174,,297
175,,269
176,,279
177,,299
178,,274
179,,289
180,,259
181,,282
182,,249
183,,248
184,,258
185,,243
186,,258
187,,226
188,,235
189,,233
190,,238
191,,231
192,,224
193,,227
194,,234
195,,221
196,,218
197,,235
198,,225
199,,214
200,,233
201,,246
202,,229
203,,211
204,,219
205,,224
206,,208
207,,200
208,,215
209,,207
210,,224
211,,200
212,,216
213,,183
214,,183
215,,189
216,,219
217,,209
218,,179
219,,205
220,,212
221,,197
222,,203
223,,203
224,,188
225,,179
226,,185
227,,181
228,,216
229,,204
230,,204
231,,204
232,,193
233,,203
234,,194
235,,188
236,,187
237,,195
238,,199
239,,194
240,,187
241,,172
242,,205
243,,189
244,,180
245,,190
246,,173
247,,179
248,,180
249,,145
250,,179
251,,181
252,,160
253,,176
254,,197
255,,150
256,,147
257,,169
258,,171
259,,174
260,,159
261,,150
262,,163
263,,155
264,,117
265,,155
266,,139
267,,135
268,,162
269,,140
270,,153
271,,131
272,,139
273,,165
274,,135
275,,129
276,,144
277,,129
278,,118
279,,123
280,,125
281,,128
282,,127
283,,131
284,,122
285,,121
286,,131
287,,141
288,,133
289,,112
290,,120
291,,117
292,,127
293,,119
294,,129
295,,148
296,,132
297,,115
298,,117
299,,130
300,,121
301,,135
302,,150
303,,144
304,,126
305,,134
306,,136
307,,125
308,,141
309,,151
310,,109
311,,138
312,,130
313,,106
314,,136
315,,114
316,,117
317,,142
318,,106
319,,111
320,,115
321,,135
322,,116
323,,124
324,,81
325,,124
326,,110
327,,102
328,,97
329,,112
330,,106
331,,102
332,,108
333,,103
334,,98
335,,93
336,,85
337,,75
338,,97
339,,101
340,,90
341,,91
342,,89
343,,83
344,,106
345,,86
346,,74
347,,83
348,,111
349,,91
350,,72
351,,91
352,,87
353,,90
354,,91
355,,82
356,,86
357,,72
358,,88
359,,81
360,,92
361,,76
362,,70
363,,82
364,,68
365,,80
366,,87
367,,89
368,,63
369,,88
370,,73
371,,78
372,,86
373,,77
374,,81
375,,68
376,,77
377,,75
378,,67
379,,100
380,,85
381,,77
382,,83
383,,81
384,,79
385,,63
386,,68
387,,72
388,,72
389,,69
390,,78
391,,68
392,,77
393,,70
394,,86
395,,85
396,,60
397,,68
398,,66
399,,64
400,,55
401,,61
402,,54
403,,63
404,,59
405,,68
406,,71
407,,43
408,,56
409,,48
410,,50
411,,54
412,,64
413,,59
414,,47
415,,63
416,,44
417,,34
418,,52
419,,52
420,,44
421,,38
422,,53
423,,48
424,,52
425,,48
426,,36
427,,43
428,,51
429,,33
430,,29
431,,40
432,,41
433,,41
434,,41
435,,51
436,,45
437,,41
438,,48
439,,42
440,,39
441,,30
442,,46
443,,37
444,,40
445,,38
446,,44
447,,33
448,,34
449,,37
450,,37
451,,35
452,,41
453,,49
454,,46
455,,46
456,,42
457,,40
458,,37
459,,40
460,,38
461,,43
462,,37
463,,34
464,,39
465,,35
466,,55
467,,40
468,,36
469,,46
470,,33
471,,35
472,,34
473,,46
474,,50
475,,36
476,,41
477,,38
478,,39
479,,38
480,,48
481,,41
482,,34
483,,36
484,,57
485,,29
486,,38
487,,37
488,,39
489,,46
490,,24
491,,50
492,,25
493,,31
494,,36
495,,38
496,,34
497,,43
498,,36
499,,38
500,,33
501,,32
502,,31
503,,20
504,,32
505,,26
506,,13
507,,26
508,,28
509,,26
510,,39
511,,36
512,,29
513,,35
514,,24
515,,26
516,,25
517,,31
518,,36
519,,30
520,,23
521,,28
522,,28
523,,27
524,,29
525,,22
526,,41
527,,29
528,,26
529,,30
530,,29
531,,28
532,,18
533,,19
534,,28
535,,25
536,,32
537,,34
538,,21
539,,22
540,,28
541,,19
542,,26
543,,29
544,,24
545,,30
546,,23
547,,18
548,,18
549,,33
550,,30
551,,21
552,,28
553,,31
554,,34
555,,31
556,,25
557,,21
558,,23
559,,20
560,,25
561,,20
562,,17
563,,30
564,,35
565,,30
566,,23
567,,32
568,,34
569,,31
570,,25
571,,28
572,,35
573,,24
574,,22
575,,18
576,,23
577,,21
578,,21
579,,26
580,,22
581,,29
582,,26
583,,31
584,,24
585,,35
586,,24
587,,20
588,,21
589,,27
590,,23
591,,14
592,,29
593,,34
594,,23
595,,14
596,,21
597,,23
598,,15
599,,20
600,,24
601,,20
602,,18
603,,17
604,,21
605,,26
606,,18
607,,21
608,,23
609,,21
610,,22
611,,21
612,,19
613,,29
614,,14
615,,18
616,,24
617,,27
618,,18
619,,28
620,,23
621,,13
622,,20
623,,24
624,,22
625,,20
626,,16
627,,7
628,,24
629,,26
630,,17
631,,20
632,,15
633,,19
634,,21
635,,19
636,,17
637,,17
638,,17
639,,11
640,,13
641,,25
642,,14
643,,16
644,,14
645,,23
646,,15
647,,21
648,,17
649,,19
650,,22
651,,6
652,,15
653,,14
654,,24
655,,18
656,,18
657,,21
658,,16
659,,28
660,,24
661,,21
662,,27
663,,25
664,,16
665,,16
666,,13
667,,20
668,,24
669,,19
670,,23
671,,23
672,,12
673,,18
674,,8
675,,17
676,,16
677,,24
678,,26
679,,17
680,,16
681,,22
682,,14
683,,25
684,,15
685,,17
686,,21
687,,17
688,,17
689,,26
690,,16
691,,20
692,,19
693,,20
694,,10
695,,17
696,,17
697,,18
698,,15
699,,13
700,,20
701,,18
702,,18
703,,16
704,,16
705,,23
706,,16
707,,19
708,,18
709,,11
710,,11
711,,18
712,,14
713,,17
714,,22
715,,9
716,,14
717,,27
718,,18
719,,11
720,,16
721,,10
722,,10
723,,14
724,,17
725,,16
726,,18
727,,13
728,,16
729,,18
730,,11
731,,13
732,,21
733,,18
734,,23
735,,17
736,,26
737,,16
738,,16
739,,8
740,,18
741,,14
742,,21
743,,16
744,,21
745,,17
746,,13
747,,12
748,,23
749,,20
750,,18
751,,14
752,,14
753,,19
754,,25
755,,22
756,,20
757,,20
758,,23
759,,16
760,,14
761,,8
762,,12
763,,14
764,,28
765,,19
766,,15
767,,15
768,,18
769,,5
770,,21
771,,14
772,,12
773,,21
774,,27
775,,21
776,,20
777,,13
778,,16
779,,17
780,,12
781,,18
782,,13
783,,12
784,,20
785,,12
786,,20
787,,18
788,,20
789,,16
790,,11
791,,17
792,,22
793,,23
794,,13
795,,15
796,,21
797,,15
798,,15
799,,24
800,,17
801,,12
802,,15
803,,21
804,,17
805,,12
806,,21
807,,20
808,,11
809,,11
810,,19
811,,15
812,,15
813,,12
814,,21
815,,22
816,,19
817,,16
818,,18
819,,17
820,,15
821,,16
822,,14
823,,16
824,,16
825,,19
826,,17
827,,20
828,,17
829,,16
830,,18
831,,10
832,,16
833,,8
834,,11
835,,16
836,,13
837,,17
838,,20
839,,22
840,,18
841,,13
842,,22
843,,13
844,,13
845,,13
846,,19
847,,13
848,,17
849,,15
850,,14
851,,10
852,,22
853,,16
854,,13
855,,16
856,,7
857,,13
858,,25
859,,11
860,,11
861,,11
862,,17
863,,12
864,,8
865,,19
866,,15
867,,24
868,,13
869,,13
870,,9
871,,8
872,,15
873,,14
874,,12
875,,17
876,,10
877,,11
878,,12
879,,15
880,,11
881,,13
882,,15
883,,15
884,,15
885,,11
886,,21
887,,13
888,,17
889,,18
890,,14
891,,11
892,,15
893,,14
894,,11
895,,14
896,,11
897,,16
898,,16
899,,8
900,,16
901,,21
902,,17
903,,13
904,,18
905,,13
906,,10
907,,11
908,,11
909,,21
910,,13
911,,14
912,,13
913,,17
914,,13
915,,10
916,,14
917,,14
918,,18
919,,16
920,,13
921,,9
922,,18
923,,8
924,,11
925,,11
926,,11
927,,16
928,,9
929,,12
930,,15
931,,13
932,,14
933,,22
934,,7
935,,10
936,,9
937,,10
938,,19
939,,15
940,,13
941,,12
942,,17
943,,15
944,,17
945,,18
946,,15
947,,12
948,,12
949,,21
950,,11
951,,15
952,,11
953,,13
954,,18
955,,5
956,,13
957,,7
958,,8
959,,15
960,,18
961,,13
962,,11
963,,12
964,,13
965,,16
966,,16
967,,14
968,,15
969,,9
