Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,1000
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.50
Upper Discriminator:,1048
Lower Discriminator:,14
Calibration Coefficients:Elapsed Real Time:,249.92
Elapsed Live Time:,228.47
Start Time:,May 08, 2025, 05:01:04
End Time:,May 08, 2025, 05:05:14
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
0,,11
1,,30
2,,29
3,,42
4,,49
5,,207
6,,3868
7,,7384
8,,9931
9,,12657
10,,15990
11,,20691
12,,25139
13,,27836
14,,28881
15,,28266
16,,27398
17,,26177
18,,24629
19,,23342
20,,23136
21,,22195
22,,21374
23,,20988
24,,20629
25,,20184
26,,19874
27,,19828
28,,19084
29,,18809
30,,18013
31,,17388
32,,17037
33,,16214
34,,15765
35,,15427
36,,15163
37,,14702
38,,14311
39,,13806
40,,13484
41,,13523
42,,12771
43,,12780
44,,12432
45,,12093
46,,12041
47,,11887
48,,11511
49,,11398
50,,11129
51,,10841
52,,10406
53,,10115
54,,10027
55,,9665
56,,9505
57,,9091
58,,9131
59,,8884
60,,8556
61,,8548
62,,8346
63,,8211
64,,7964
65,,7898
66,,7924
67,,7612
68,,7459
69,,7563
70,,7420
71,,7401
72,,6994
73,,6991
74,,6831
75,,6636
76,,6675
77,,6617
78,,6279
79,,6168
80,,6002
81,,6024
82,,5966
83,,5862
84,,5640
85,,5760
86,,5530
87,,5529
88,,5451
89,,5345
90,,5153
91,,5188
92,,5155
93,,5178
94,,5055
95,,5121
96,,5003
97,,4997
98,,5123
99,,4973
100,,5027
101,,5029
102,,5138
103,,5074
104,,5121
105,,5038
106,,5298
107,,5384
108,,5287
109,,5304
110,,5197
111,,5224
112,,4980
113,,4710
114,,4777
115,,4518
116,,4185
117,,4199
118,,3937
119,,3763
120,,3776
121,,3766
122,,3525
123,,3612
124,,3503
125,,3398
126,,3416
127,,3393
128,,3218
129,,3311
130,,3249
131,,3274
132,,3126
133,,3225
134,,3108
135,,3187
136,,3092
137,,2983
138,,3000
139,,2845
140,,2988
141,,2914
142,,2887
143,,2791
144,,2838
145,,2717
146,,2764
147,,2737
148,,2676
149,,2624
150,,2561
151,,2622
152,,2552
153,,2454
154,,2450
155,,2479
156,,2501
157,,2394
158,,2370
159,,2394
160,,2427
161,,2388
162,,2348
163,,2375
164,,2309
165,,2329
166,,2252
167,,2226
168,,2230
169,,2200
170,,2289
171,,2142
172,,2178
173,,2205
174,,2156
175,,2116
176,,2089
177,,2141
178,,2145
179,,2098
180,,2153
181,,2048
182,,2033
183,,2098
184,,2067
185,,1973
186,,1986
187,,1972
188,,1907
189,,1883
190,,1976
191,,1875
192,,1848
193,,1768
194,,1868
195,,1919
196,,1847
197,,1843
198,,1840
199,,1793
200,,1723
201,,1732
202,,1812
203,,1705
204,,1755
205,,1787
206,,1746
207,,1735
208,,1637
209,,1726
210,,1688
211,,1730
212,,1677
213,,1731
214,,1644
215,,1523
216,,1667
217,,1639
218,,1717
219,,1590
220,,1554
221,,1540
222,,1649
223,,1603
224,,1590
225,,1608
226,,1618
227,,1573
228,,1509
229,,1591
230,,1600
231,,1534
232,,1541
233,,1574
234,,1433
235,,1517
236,,1496
237,,1514
238,,1490
239,,1507
240,,1489
241,,1564
242,,1439
243,,1538
244,,1465
245,,1434
246,,1423
247,,1498
248,,1445
249,,1483
250,,1452
251,,1499
252,,1484
253,,1386
254,,1470
255,,1426
256,,1440
257,,1518
258,,1451
259,,1493
260,,1427
261,,1450
262,,1434
263,,1406
264,,1352
265,,1411
266,,1435
267,,1376
268,,1446
269,,1323
270,,1350
271,,1444
272,,1345
273,,1367
274,,1234
275,,1332
276,,1312
277,,1280
278,,1289
279,,1330
280,,1301
281,,1309
282,,1266
283,,1258
284,,1229
285,,1240
286,,1233
287,,1229
288,,1273
289,,1236
290,,1170
291,,1263
292,,1156
293,,1199
294,,1199
295,,1253
296,,1249
297,,1272
298,,1223
299,,1174
300,,1174
301,,1232
302,,1178
303,,1203
304,,1251
305,,1121
306,,1255
307,,1184
308,,1181
309,,1149
310,,1252
311,,1237
312,,1152
313,,1105
314,,1254
315,,1185
316,,1142
317,,1147
318,,1137
319,,1136
320,,1182
321,,1090
322,,1187
323,,1069
324,,1168
325,,1156
326,,1164
327,,1133
328,,1144
329,,1101
330,,1183
331,,1080
332,,1080
333,,1097
334,,1103
335,,1068
336,,1042
337,,1062
338,,1078
339,,1081
340,,1112
341,,1071
342,,1019
343,,1052
344,,1097
345,,1048
346,,1078
347,,1138
348,,1054
349,,1080
350,,1068
351,,1084
352,,1106
353,,1064
354,,1077
355,,1131
356,,1116
357,,1167
358,,1215
359,,1128
360,,1115
361,,1140
362,,1199
363,,1155
364,,1199
365,,1164
366,,1156
367,,1243
368,,1237
369,,1125
370,,1205
371,,1232
372,,1258
373,,1240
374,,1209
375,,1198
376,,1238
377,,1194
378,,1210
379,,1228
380,,1186
381,,1235
382,,1222
383,,1204
384,,1216
385,,1291
386,,1223
387,,1191
388,,1205
389,,1179
390,,1203
391,,1187
392,,1177
393,,1091
394,,1150
395,,1112
396,,1108
397,,1128
398,,1031
399,,1109
400,,1045
401,,1099
402,,1053
403,,1050
404,,1085
405,,1043
406,,1057
407,,1028
408,,973
409,,1008
410,,1021
411,,998
412,,1003
413,,968
414,,998
