Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,1000
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.50
Upper Discriminator:,1048
Lower Discriminator:,14
Calibration Coefficients:Elapsed Real Time:,112.82
Elapsed Live Time:,108.64
Start Time:,May 01, 2025, 05:22:42
End Time:,May 01, 2025, 05:24:35
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
0,,0
1,,5
2,,4
3,,2
4,,4
5,,25
6,,1433
7,,3086
8,,3993
9,,4968
10,,5674
11,,6290
12,,7017
13,,7391
14,,7162
15,,7043
16,,6543
17,,5930
18,,5520
19,,5217
20,,4961
21,,4613
22,,4531
23,,4434
24,,4168
25,,4133
26,,4119
27,,3875
28,,3835
29,,3563
30,,3523
31,,3355
32,,3246
33,,3150
34,,2833
35,,2831
36,,2810
37,,2800
38,,2717
39,,2710
40,,2707
41,,2648
42,,2523
43,,2433
44,,2359
45,,2275
46,,2198
47,,2154
48,,2000
49,,1888
50,,1855
51,,1850
52,,1744
53,,1684
54,,1520
55,,1521
56,,1526
57,,1477
58,,1370
59,,1373
60,,1279
61,,1252
62,,1165
63,,1230
64,,1200
65,,1155
66,,1149
67,,1208
68,,1130
69,,1049
70,,1080
71,,1068
72,,1082
73,,977
74,,1022
75,,995
76,,937
77,,988
78,,925
79,,919
80,,986
81,,954
82,,895
83,,857
84,,849
85,,847
86,,888
87,,799
88,,887
89,,829
90,,897
91,,847
92,,869
93,,926
94,,937
95,,951
96,,956
97,,972
98,,947
99,,917
100,,997
101,,946
102,,948
103,,960
104,,980
105,,963
106,,925
107,,934
108,,886
109,,903
110,,881
111,,828
112,,836
113,,773
114,,804
115,,794
116,,716
117,,751
118,,680
119,,651
120,,659
121,,639
122,,662
123,,658
124,,653
125,,612
126,,631
127,,654
128,,628
129,,642
130,,626
131,,630
132,,664
133,,617
134,,659
135,,610
136,,622
137,,589
138,,567
139,,560
140,,570
141,,571
142,,519
143,,528
144,,489
145,,541
146,,499
147,,443
148,,488
149,,462
150,,459
151,,451
152,,442
153,,437
154,,444
155,,466
156,,439
157,,470
158,,428
159,,433
160,,417
161,,443
162,,434
163,,452
164,,428
165,,420
166,,384
167,,414
168,,415
169,,420
170,,412
171,,386
172,,400
173,,370
174,,377
175,,409
176,,373
177,,403
178,,402
179,,345
180,,393
181,,360
182,,355
183,,369
184,,382
185,,324
186,,332
187,,348
188,,330
189,,376
190,,334
191,,305
192,,302
193,,352
194,,319
195,,308
196,,319
197,,302
198,,314
199,,295
200,,263
201,,296
202,,311
203,,298
204,,322
205,,339
206,,275
207,,288
208,,289
209,,245
210,,311
211,,261
212,,261
213,,294
214,,265
215,,321
216,,257
217,,287
218,,263
219,,290
220,,294
221,,302
222,,268
223,,278
224,,270
225,,307
226,,284
227,,289
228,,266
229,,299
230,,245
231,,321
232,,263
233,,298
234,,282
235,,268
236,,292
237,,289
238,,274
239,,277
