Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,1000
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.50
Upper Discriminator:,1048
Lower Discriminator:,14
Calibration Coefficients:Elapsed Real Time:,97.69
Elapsed Live Time:,94.28
Start Time:,May 01, 2025, 05:20:39
End Time:,May 01, 2025, 05:22:17
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
0,,0
1,,3
2,,4
3,,1
4,,4
5,,20
6,,1113
7,,2297
8,,3085
9,,3851
10,,4659
11,,5355
12,,5844
13,,6225
14,,6154
15,,6035
16,,5594
17,,5058
18,,4754
19,,4350
20,,4143
21,,4087
22,,3878
23,,3709
24,,3673
25,,3538
26,,3497
27,,3334
28,,3228
29,,3037
30,,3076
31,,2929
32,,2765
33,,2696
34,,2551
35,,2418
36,,2335
37,,2381
38,,2342
39,,2274
40,,2158
41,,2141
42,,2127
43,,2018
44,,1955
45,,1902
46,,1811
47,,1707
48,,1768
49,,1584
50,,1563
51,,1560
52,,1481
53,,1427
54,,1391
55,,1267
56,,1245
57,,1236
58,,1157
59,,1180
60,,1205
61,,1071
62,,1082
63,,1029
64,,1064
65,,978
66,,959
67,,952
68,,906
69,,896
70,,971
71,,926
72,,925
73,,892
74,,870
75,,887
76,,803
77,,790
78,,766
79,,766
80,,742
81,,784
82,,716
83,,700
84,,700
85,,711
86,,645
87,,703
88,,716
89,,687
90,,673
91,,723
92,,719
93,,796
94,,725
95,,778
96,,717
97,,779
98,,813
99,,788
100,,840
101,,821
102,,833
103,,807
104,,797
105,,813
106,,778
107,,740
108,,747
109,,784
110,,720
111,,686
112,,694
113,,671
114,,630
115,,619
116,,580
117,,549
118,,592
119,,556
120,,509
121,,556
122,,553
123,,515
124,,505
125,,500
126,,536
127,,566
128,,510
129,,515
130,,541
131,,517
132,,538
133,,485
134,,465
135,,518
136,,457
137,,470
138,,448
139,,478
140,,442
141,,430
142,,388
143,,421
144,,429
145,,381
146,,352
147,,364
148,,367
149,,359
150,,359
151,,404
152,,360
153,,363
154,,385
155,,388
156,,347
157,,357
158,,339
159,,357
160,,356
161,,333
162,,345
163,,326
164,,368
165,,324
166,,360
167,,349
168,,323
169,,271
170,,307
171,,287
172,,295
173,,327
174,,319
175,,274
176,,290
177,,297
178,,282
179,,299
180,,276
181,,286
182,,270
183,,285
184,,302
185,,267
186,,253
187,,272
188,,265
189,,262
190,,279
191,,263
192,,287
193,,262
194,,249
195,,255
196,,257
197,,244
198,,235
199,,241
200,,252
