Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,1000
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.50
Upper Discriminator:,1048
Lower Discriminator:,14
Calibration Coefficients:Elapsed Real Time:,216.18
Elapsed Live Time:,210.53
Start Time:,May 08, 2025, 02:53:33
End Time:,May 08, 2025, 02:57:09
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
0,,0
1,,8
2,,5
3,,8
4,,5
5,,13
6,,1697
7,,4158
8,,5525
9,,6947
10,,8673
11,,10726
12,,12421
13,,12962
14,,12969
15,,12454
16,,11819
17,,10743
18,,9848
19,,9363
20,,8818
21,,8344
22,,8254
23,,7902
24,,7631
25,,7325
26,,7149
27,,6952
28,,6660
29,,6540
30,,6176
31,,5919
32,,5730
33,,5547
34,,5195
35,,5056
36,,4920
37,,4553
38,,4482
39,,4452
40,,4278
41,,4200
42,,3917
43,,3895
44,,3759
45,,3876
46,,3519
47,,3336
48,,3371
49,,3268
50,,3148
51,,3045
52,,2856
53,,2701
54,,2687
55,,2622
56,,2485
57,,2410
58,,2282
59,,2342
60,,2248
61,,2150
62,,2055
63,,2003
64,,1957
65,,1874
66,,1844
67,,1942
68,,1857
69,,1779
70,,1791
71,,1766
72,,1765
73,,1680
74,,1651
75,,1657
76,,1554
77,,1513
78,,1474
79,,1340
80,,1314
81,,1330
82,,1296
83,,1326
84,,1241
85,,1275
86,,1178
87,,1186
88,,1188
89,,1115
90,,1098
91,,1058
92,,1094
93,,1126
94,,1104
95,,1165
96,,1190
97,,1185
98,,1126
99,,1179
100,,1216
101,,1185
102,,1239
103,,1166
104,,1126
105,,1178
106,,1159
107,,1186
108,,1169
109,,1158
110,,1060
111,,1013
112,,1036
113,,978
114,,917
115,,961
116,,855
117,,853
118,,807
119,,815
120,,817
121,,830
122,,807
123,,762
124,,793
125,,853
126,,808
127,,828
128,,817
129,,784
130,,805
131,,748
132,,791
133,,712
134,,707
135,,697
136,,752
137,,648
138,,665
139,,616
140,,614
141,,621
142,,552
143,,554
144,,543
145,,555
146,,564
147,,501
148,,526
149,,512
150,,494
151,,497
152,,504
153,,470
154,,474
155,,467
156,,432
157,,501
158,,435
159,,456
160,,475
161,,422
162,,461
163,,434
164,,485
165,,515
166,,464
167,,435
168,,444
169,,432
170,,471
171,,443
172,,395
173,,399
174,,450
175,,408
176,,419
177,,384
178,,409
179,,406
180,,388
181,,390
182,,395
183,,422
184,,401
185,,376
186,,367
187,,374
188,,359
189,,354
190,,351
191,,351
192,,373
193,,339
194,,358
195,,347
196,,347
197,,320
198,,349
199,,312
200,,332
201,,320
202,,304
203,,302
204,,322
205,,312
206,,349
207,,314
208,,291
209,,285
210,,329
211,,324
212,,313
213,,285
214,,306
215,,296
216,,315
217,,286
218,,312
219,,309
220,,308
221,,294
222,,280
223,,306
224,,304
225,,289
226,,285
227,,277
228,,301
229,,315
230,,291
231,,308
232,,283
233,,306
234,,272
235,,284
236,,298
237,,271
238,,285
239,,311
240,,294
241,,270
242,,290
243,,298
244,,270
245,,295
246,,315
247,,293
248,,269
249,,277
250,,282
251,,268
252,,245
253,,252
254,,277
255,,259
256,,257
257,,234
258,,256
259,,247
260,,244
261,,227
262,,241
263,,235
264,,227
265,,234
266,,254
267,,224
268,,231
269,,223
270,,252
271,,210
272,,214
273,,240
274,,219
275,,234
276,,217
277,,229
278,,191
279,,200
280,,231
281,,186
282,,222
283,,202
284,,216
285,,202
286,,216
287,,211
288,,210
289,,214
290,,202
291,,196
292,,224
293,,215
294,,208
295,,191
296,,221
297,,218
298,,208
299,,204
300,,219
301,,192
302,,156
303,,228
304,,234
305,,210
306,,207
307,,224
308,,207
309,,201
310,,204
311,,212
312,,211
313,,201
314,,217
315,,185
316,,200
317,,225
318,,183
319,,173
320,,176
321,,204
322,,179
323,,184
324,,163
325,,176
326,,161
327,,182
328,,174
329,,170
330,,159
331,,163
332,,170
333,,164
334,,143
335,,150
336,,146
337,,161
338,,140
339,,153
340,,148
341,,133
342,,137
343,,127
344,,147
345,,170
346,,147
347,,123
348,,170
349,,146
350,,119
351,,129
352,,134
353,,167
354,,142
355,,139
356,,142
357,,151
358,,131
359,,146
360,,133
361,,141
362,,133
363,,134
364,,123
365,,128
366,,152
367,,140
368,,163
369,,146
370,,143
371,,149
372,,142
373,,163
374,,145
375,,142
376,,144
377,,142
378,,158
379,,142
380,,153
381,,140
382,,144
383,,117
384,,135
385,,110
386,,112
387,,128
388,,136
389,,131
390,,136
391,,143
392,,144
393,,132
394,,104
395,,110
396,,126
397,,124
398,,105
399,,108
400,,118
401,,121
402,,100
403,,124
404,,119
405,,84
406,,88
407,,100
408,,97
409,,89
410,,93
411,,106
412,,103
413,,115
414,,115
415,,101
416,,95
