Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,1000
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.50
Upper Discriminator:,1048
Lower Discriminator:,14
Calibration Coefficients:Elapsed Real Time:,108.8
Elapsed Live Time:,105.23
Start Time:,May 01, 2025, 05:15:42
End Time:,May 01, 2025, 05:17:31
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
0,,0
1,,7
2,,4
3,,3
4,,4
5,,17
6,,1066
7,,2275
8,,3136
9,,3817
10,,4701
11,,5637
12,,6366
13,,6733
14,,6740
15,,6467
16,,6245
17,,5674
18,,5293
19,,4922
20,,4635
21,,4374
22,,4363
23,,4123
24,,4077
25,,3905
26,,3687
27,,3739
28,,3559
29,,3568
30,,3379
31,,3232
32,,3067
33,,2933
34,,2843
35,,2741
36,,2633
37,,2456
38,,2624
39,,2384
40,,2284
41,,2298
42,,2193
43,,2097
44,,2143
45,,1971
46,,1941
47,,1860
48,,1795
49,,1779
50,,1689
51,,1657
52,,1592
53,,1547
54,,1465
55,,1388
56,,1352
57,,1354
58,,1284
59,,1336
60,,1200
61,,1146
62,,1099
63,,1153
64,,1145
65,,1105
66,,1058
67,,1057
68,,1060
69,,1027
70,,1061
71,,967
72,,997
73,,979
74,,938
75,,913
76,,904
77,,823
78,,873
79,,855
80,,825
81,,783
82,,725
83,,768
84,,743
85,,734
86,,700
87,,730
88,,709
89,,751
90,,710
91,,700
92,,764
93,,692
94,,778
95,,731
96,,777
97,,790
98,,754
99,,794
100,,827
101,,783
102,,737
103,,810
104,,802
105,,803
106,,805
107,,745
108,,745
109,,765
110,,721
111,,672
112,,712
113,,648
114,,678
115,,593
116,,609
117,,516
118,,579
119,,509
120,,547
121,,508
122,,488
123,,547
124,,555
125,,496
126,,495
127,,494
128,,518
129,,484
130,,510
131,,558
132,,472
133,,491
134,,501
135,,429
136,,469
137,,453
138,,411
139,,416
140,,374
141,,391
142,,384
143,,411
144,,413
145,,375
146,,359
147,,369
148,,346
149,,344
150,,339
151,,342
152,,343
153,,351
154,,338
155,,348
156,,347
157,,363
158,,349
159,,309
160,,327
161,,306
162,,339
163,,313
164,,321
165,,295
166,,315
167,,279
168,,304
169,,323
170,,323
171,,329
172,,321
173,,302
174,,266
175,,318
176,,319
177,,284
178,,320
179,,307
180,,263
181,,286
182,,286
183,,253
184,,298
185,,244
186,,275
187,,266
188,,247
189,,266
190,,237
191,,265
192,,263
193,,250
194,,293
195,,238
196,,244
197,,260
198,,251
199,,258
200,,264
201,,222
202,,196
203,,239
204,,227
205,,251
206,,238
207,,237
208,,216
209,,258
210,,216
211,,228
212,,215
213,,212
214,,211
215,,230
216,,223
217,,263
218,,217
219,,217
220,,210
221,,222
222,,226
223,,233
224,,199
225,,252
226,,237
227,,212
228,,239
229,,247
230,,219
231,,244
232,,232
233,,213
234,,239
235,,218
236,,240
237,,242
238,,211
239,,215
240,,192
241,,210
242,,225
243,,212
244,,170
245,,224
246,,214
247,,219
248,,201
249,,205
250,,218
251,,166
252,,221
253,,231
254,,189
255,,195
256,,215
257,,187
258,,190
259,,216
260,,185
261,,201
262,,169
263,,199
264,,200
265,,184
266,,167
267,,185
268,,188
269,,188
270,,185
271,,175
272,,158
273,,178
274,,187
275,,162
276,,168
277,,185
278,,178
279,,187
280,,185
281,,177
282,,153
283,,163
284,,164
285,,162
286,,199
287,,168
288,,163
289,,188
290,,177
291,,180
292,,169
293,,174
294,,189
295,,179
296,,145
297,,195
298,,187
299,,154
300,,164
301,,196
302,,196
303,,173
304,,172
305,,191
306,,171
307,,154
308,,154
309,,175
310,,159
311,,167
312,,157
313,,169
314,,140
315,,185
316,,156
317,,159
318,,179
319,,197
320,,183
321,,128
322,,136
323,,141
324,,159
325,,150
326,,151
327,,152
328,,165
329,,161
330,,133
331,,150
332,,148
333,,134
334,,151
335,,149
336,,156
337,,143
338,,139
339,,124
340,,174
341,,144
342,,153
343,,114
344,,131
345,,134
346,,165
347,,122
348,,142
349,,135
350,,135
351,,135
352,,125
353,,148
354,,139
355,,132
356,,143
357,,121
358,,123
359,,141
360,,152
361,,119
362,,149
363,,150
364,,147
365,,130
366,,134
367,,158
368,,162
369,,144
370,,153
371,,145
372,,146
373,,155
374,,135
375,,129
376,,146
377,,159
378,,151
379,,133
380,,148
381,,157
382,,166
383,,121
384,,142
385,,140
386,,134
387,,119
388,,132
389,,119
390,,124
391,,128
392,,124
393,,130
394,,122
395,,110
396,,129
397,,131
398,,133
399,,128
400,,125
401,,141
402,,132
403,,118
404,,115
405,,113
406,,109
407,,99
408,,92
409,,118
410,,101
411,,114
412,,115
413,,126
414,,95
415,,96
416,,101
417,,97
418,,119
419,,96
420,,102
421,,111
422,,104
423,,104
424,,112
425,,95
426,,95
427,,97
428,,105
429,,120
430,,100
431,,98
432,,98
433,,119
434,,100
435,,97
436,,87
437,,126
438,,128
439,,126
440,,98
441,,94
442,,91
443,,96
444,,96
445,,100
446,,110
447,,98
448,,93
449,,102
450,,107
451,,117
452,,129
453,,109
454,,131
455,,117
456,,108
457,,105
458,,144
459,,127
460,,115
461,,118
462,,139
463,,144
464,,141
465,,136
466,,140
467,,151
468,,149
469,,133
470,,142
471,,154
472,,155
473,,154
474,,131
475,,172
476,,142
477,,146
478,,174
479,,150
480,,140
481,,155
482,,130
